"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Bahamas, The","BHS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9043729051368","2.41669769045157","1.8896028081156","1.54421965764078","1.38653348846551","1.23615286300028","1.22061203595689","1.376586214122","1.28034144398166","1.13643026444417","1.14557192089501","1.08705579799922","1.02582687260963","1.00072725731569","0.934024674608798","0.906093302475231","1.11191310643257","",
"Belarus","BLR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.62249864791779","2.79097146104819","3.62160825483893","1.69946376942909","1.26069255990701","1.76896655126353","1.49509870243434","1.36676073838589","1.34698415075765","1.43829074692244","1.40024580052512","1.29906390002339","1.35822231382833","1.49845313530187","1.70941249195756","1.64976591437478","1.45349285157346","1.37257698145111","1.3413834329232","1.22449510976582","1.24390472386982","1.28576619399319","1.28256299666155","1.2818401017642","1.2641523344111","1.16241694312684","1.26544717212154","",
"Belize","BLZ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","1.15896992837435","1.43758716875872","1.53438103553192","1.54391891891892","1.55982599550648","","","","1.19933223186011","1.17630735076468","1.09405339805825","1.02154714795869","1.09549231593996","1.36043657969517","1.29885080645161","1.24214486199906","1.4356662591687","","","0.855252088215852","0.855039571027126","0.839626561578468","0.863555813601252","0.896738668053127","0.961314171602944","1.00891515051953","1.06614040525357","1.36760585248237","1.2915619507087","1.09779185455587","1.03694423891841","0.967153342653788","1.10174598748218","1.16711837093466","1.1315385498264","1.24754445689333","1.32302468118281","1.26245619249627","",
"Bermuda","BMU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","1.20346398630851","1.15869999293218","1.32641201559317","","","","","1.35015218468453","1.31822489730177","1.61221645007261","1.39158576575288","1.59554189417413","1.62263620944444","1.83665409751227","2.37123711512529","2.36715657458444","2.24749944085215","2.59897009809179","2.70846107783402","3.17239989323544","3.90220332170092","1.9818473003102","1.49932070318929","2.17084173606847","2.01399252543919","2.34554922832377","2.37726317649524","2.02098131957809","2.15628869950008","2.81588331884607","2.6883248571772","2.50611883346961","1.91634980988593","2.25030123424626","2.09616225791141","1.98680754250518","2.27361030066829","2.69111085956905","2.13328709491197","2.0629712007857","2.26490649801172","2.0294518747475","2.14579254463334","1.9249821546805","1.7725430321537","1.56765611818485","1.68658078420332","1.9622682154871","1.99410155511924","1.66624358118889","1.68412000156625","1.84559467544725","1.84090675605413","1.89684061027631","1.74397095155285","1.63442087440864","1.54239743842724","1.49655017525489","",
"Brazil","BRA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.67913472590723","2.36406619385343","2.39868330737835","2.26083918239834","2.01449809094829","3.35209215674899","3.0219816316073","2.85697200831844","2.64974015836375","2.61559000626652","2.88728955692843","2.61904685858105","2.43581199022501","2.15465130649243","1.94135341120892","1.97214379625895","2.00275336513055","1.68772647800164","1.59967155032807","1.52193168607333","1.13843442074363","1.14314876818876","1.30353436107498","1.25458032300474","1.19954104516533","1.42952312218953","1.22038872750142","1.74399403145367","2.1180722049862","2.68625","2.36384102519699","1.96333333333333","1.52152886115445","1.92792281498297","2.016007789121","1.86213698033379","1.65484349950291","1.57768831551774","1.66229191975824","1.64547466656987","1.73072614713627","1.95188244532532","1.89577119915617","1.50347763554507","1.46126840890621","1.52401339252107","1.48108489489303","1.46629209992902","1.44192404201012","1.53862567601211","1.53940698128362","1.41185115924524","1.37865646470437","1.3294461087607","1.330244423168","1.36551715396161","1.35015057288696","1.41952663807017","1.47490154739588","",
"Barbados","BRB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","2.57408440230526","2.88778814029385","4.67072980761742","3.79251495457601","6.62997709980055","6.21043627031651","6.43773526926327","6.40435012461295","6.24514478073449","5.74023173528116","5.98247135891837","5.47726596521598","6.24949383149313","7.18396455211652","7.52984389348026","6.13041835206517","4.06920549004446","3.8863976083707","3.87078275829112","3.71141961800389","2.53273008763096","2.3494276381516","2.3039631946555","2.38015224434092","2.26179236887845","2.94107203176036","2.85048790060089","2.24224141990167","2.15903448896045","2.27750759504916","3.08686095781185","3.27929046083748","3.53938469923775","2.86512382927019","2.37009896668375","",
"Bhutan","BTN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","1.35657256914742","2.87490900266925","3.50149938260716","3.20762052877138","2.97829811536265","2.69474386042894","2.32633769837828","2.4372708318355","2.18473148857049","2.66359580269355","4.79441457471087","4.89967702289422","3.56901008012406","4.44515803477224","4.60346992729676","4.48280904912553","4.93349197298009","4.00812039559554","3.50647971949777","2.89952149833484","3.19720462718414","3.77939884443731","3.09207375530236","3.19124295081058","3.83122303260369","4.11020648951656","4.00736658870518","3.50587404134874","2.85800418504025","2.69512137351371","2.80145519309751","3.03696823780227","3.21559056061332","2.72685725600168","2.31670132316328","2.20975700214809","2.05639578038372","2.13085904829284","2.66286969738918","3.30474164348687","3.0216559053007","2.78232195396813","",
"Central African Republic","CAF","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.56806934196677","1.64212531741423","1.49708784517113","1.25588265167931","1.16678191990947","1.21019207119553","","","","","","1.10913118458604","1.35309986027112","1.20169301509674","1.15123644974898","","1.12587850789793","1.58718196747126","1.81620673109291","2.59742504280073","2.27155876639996","1.97012893452524","3.1558239633056","2.25538963975128","1.68608901432654","1.52833263216835","1.4355130553549","1.40860967195269","",
"Canada","CAN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","4.18525654025553","4.12831224346052","3.99921638867122","3.62065011154897","3.40206283659061","2.93026065941654","2.68328242154957","2.74792676977819","2.54364188044292","2.27378467044438","2.18897969593808","2.13148563939489","2.01181843821932","1.83260181767425","1.7838130850829","1.86354185265607","1.76592797783934","1.80576360007784","1.84888740061337","1.71124591794032","1.76444861477782","1.7099156381512","1.954343585383","2.08119624877852","2.11718885542571","2.09737623375073","2.10919711788911","2.06257637101059","1.98676711890836","1.93461430865038","1.95879374221417","1.89544433858064","1.86168769986295","1.82175350392748","1.69668025731865","1.55409007114777","1.40375258106455","1.24624320151167","1.25629390156868","1.24170306410258","1.11808087955152","1.13736897251656","1.12085229164355","1.11587879854277","1.10796602708278","1.11066965508092","1.12583240797021","1.18890178274099","1.24862138163726","1.38104398145933","1.1971536522414","1.19608445800688","1.12109997322812","1.00485841865034","0.992270560043976","1.15012649687129","1.15845887951202","1.29339510677837","1.25262923236361","",
"Central Europe and the Baltics","CEB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.65971749300304","","2.74265328961827","2.54248845559288","2.32172762795644","2.24627867367798","2.36668663535152","2.24345443061499","2.32870076860951","2.16996524508038","1.95195526395146","1.86002385956271","1.89222106132786","1.89527041092325","1.86047721079041","1.75742437623491","1.78451187494737","1.70595547616902","1.66153045838547","1.52947068781473","1.53660831021146","1.48304371436556","1.41683283659401","1.40488802224125","1.37884815014116","1.41531615705966","1.5321579171395","1.4823083374674","1.52424772606723","1.64388653213976","",
"Switzerland","CHE","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.34145036125234","2.46907706945766","2.56756756756757","2.51633668194675","2.53585569731632","2.4679592507394","2.53079335934511","2.38237384506041","2.17651757188498","2.19792370538731","2.10334748800529","2.05252682169037","1.9681261245823","1.86144856220206","1.87597448618001","1.90075273804003","2.16258100873485","2.02208656286439","1.9673644305258","2.03979942603046","1.67860654586318","1.66280222143271","1.72819451127189","1.74880558932822","1.70124830295676","1.82497186832109","1.66102195140386","1.56186605542128","1.5648052643261","1.5241653668033","1.57214718757236","1.53782488553083","1.52370927239544","1.36696434518412","1.33228409403183","1.35549638608327","1.28375680158363","1.22086410342116","1.18520390139366","1.08621220546806","1.02928011745958","0.991880080138388","0.956388349764947","0.926630419400856","0.888925074606932","0.85262333256622","0.772549518810112","0.734436907291815","0.739302153433981","0.748964861447704","0.704958038758128","0.710978910190575","0.687404673295181","0.730988469549893","0.650435689974034","0.665028267183461","0.682321327530876","0.681602395155031","0.675557385670456","",
"Channel Islands","CHI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","3.11840562719812","3.52744729701524","3.04370907803929","2.86539572501444","2.63518659558264","2.88571273300364","2.73592085235921","2.71363263392334","2.52706817797327","2.26089998688066","4.45045063352876","6.26481544192347","6.62541419500109","6.28382090072808","7.10956116396779","6.74253666077988","6.08505082532873","6.91524481356639","6.7281223205458","6.33255633255633","6.48209286969784","7.02211888902853","8.87726773839499","7.57522260240995","7.6054061762236","6.90060861105455","6.28800219933844","5.63807107493349","4.13999607967718","3.59002950895468","3.40165485912065","2.8498427672956","2.62851046938573","2.70692293725521","2.59754498264789","2.56206462916649","2.44932089847955","2.49820192394138","2.58983722621321","2.7136315935113","2.70328204639642","2.66749517320965","2.5520930910302","2.73384321223709","2.70797513556408","2.52150287673621","2.49083177991398","2.31880220228835","2.5858318761462","2.26703956909053","2.2422354113728","2.25604304567862","2.04694163472049","1.9864194739788","1.95820763854893","1.89786171068151","1.91848330067582","1.93561273288572","1.88738394618685","",
"China","CHN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4801866410957","2.49325830326962","2.34690960872377","2.48475857240288","1.96190727189541","1.72496768849044","1.7163366422182","1.68605113779847","1.67480208725926","1.70330037386999","1.92205312057776","1.88735378338211","2.07394260800124","2.17514171475857","2.1020316167467","2.05227346805883","1.98886432028757","1.99465265061962","1.90431095555058","1.87568853278407","2.06268754965908","1.9074366626988","1.83415827484875","1.83645175975595","1.86694378614298","1.90584810515868","1.90708648617996","1.92494712446006","1.8965104068694","1.86593660065812","",
"Cote d'Ivoire","CIV","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","1.27553444180523","0.998988877654196","1.14392991239049","1.31969949916528","1.26356589147287","1.3126586869786","1.16049004594181","1.14879649890591","1.18100747167992","1.50034098658786","1.69563374311149","1.13034263511127","1.33964817320704","1.17843019772319","1.11888611210282","0.79476861167002","1.0980931015143","1.12377230421145","1.16428671100981","1.09103604783102","1.1421677056103","1.11504662496642","1.02559041948217","0.996969503636596","1.05352867044739","1.21709875321591","1.24914061221149","1.33037465830519","1.33343538456305","1.37485633155297","1.40745387954422","1.42855203312742","1.09673402255639","","0.844918598795594","0.79685159828683","","","","","","1.39160509170093","1.51507182012153","1.46253421225943","1.50194866558629","1.59076449926457","1.52285574168237","1.73023945566363","1.55796604921668","1.39202804464443","1.52141707161086","1.37538725031253","1.47596904942975","1.7401187233776","1.69010408368206","1.27740094327866","1.35765671954873","",
