Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3015,2.261481481,2.648823529,3.310869565,2.563521127,2.333333333,2.217607362,2.410778689,2.149230769,2.233764988,2.629940594,2.782746479,3.440062035,1.789498069,2.278382582,2.336708861,1.884386617,1.888347939,1.704452358,2.058913917,1.663369761,1.926343775,1.42196982,2.228661298,2.699260184,1.856264203,2.313195071,2.109775008,1.465065592,1.778497598,1.559573511,
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.50059296,8.783118217,7.246176779,7.717099404,,,6.690703639,8.496461841,9.90163002,8.992161254,15.36141063,16.74515056,11.96875224,12.41676058,,,,,,,,11.40961986,12.60595361,11.10222583,11.60151112,11.66324198,11.16521109,9.880065046,
"Gambia, The",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45247766,2.52956636,2.964426877,2.548055431,1.622377622,2.243556023,1.885245902,3.174291328,9.512987013,3.408763072,,,4.129983867,4.269045985,6.255646817,5.153021188,,,3.306569343,
Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.082602577,1.965107362,2.294056309,2.044315992,5.628289474,,10.38344427,7.863190035,9.745110965,7.977176716,,9.394661022,,,,7.522893242,9.832987564,8.756951433,17.98782944,15.76263465,8.2486363,6.878063098,,,,
Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389613454,1.445647517,,,,,,,,,,,,7.62776859,7.451529844,6.211061283,,,,,2.424774279,,0.583619792,,,
Greece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.81018038,9.42776576,8.591844997,8.623751217,8.565759446,8.117594319,8.448840517,6.638230279,7.015456816,7.3100367,7.398161082,7.28097621,7.464308044,7.070426359,6.719609939,5.352648311,5.472424298,6.225847672,6.169372889,5.692243079,5.866906153,5.963302038,5.19651649,4.579675457,4.563622665,4.571680656,4.649640328,4.841423732,5.198647115,5.328708757,4.91842605,
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.53824352,9.505635537,6.956936968,5.761422955,4.880392994,6.412349555,7.250433723,5.49531964,5.390954316,3.574504737,2.798245614,2.943269773,2.790112889,3.119068269,2.752522364,2.827735869,2.872493506,3.177151121,3.367656902,3.123366053,3.226695163,3.50554851,3.0040877,2.879481784,
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.675305342,3.978423114,4.632872235,4.368684432,5.646613833,3.810141837,3.483191943,4.407672648,5.076618964,4.670737283,4.447818264,4.106142823,3.752052635,3.910239627,4.089110024,4.957651658,4.55963569,4.75090236,4.389402711,
High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.610785008,4.681385122,,,,,6.250206045,6.442099705,6.524522758,6.60250819,6.678275708,6.710080974,6.557914374,6.455837025,6.362663093,6.518553671,6.385409619,6.357195007,6.247614195,6.149592231,6.380145005,6.039505135,6.088251343,,
"Hong Kong SAR, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.308248043,5.438066465,,3.452036794,,,,,,,3.303067589,3.281786942,3.01836664,3.775388608,2.67264574,2.717025494,2.83857634,3.174033343,3.612305561,3.791364881,4.060176008,4.365986269,4.348228105,5.414311627,5.60333694,6.422583176,6.079427965,6.410614812,6.458282592,
Heavily indebted poor countries (HIPC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.91665619,10.73020752,10.28019172,9.188150415,10.72989716,8.616782334,9.255222286,9.82867591,9.601054401,10.30035459,6.775901751,6.257179601,5.654534691,5.543670221,5.458735243,6.507839825,6.916763219,7.352277554,,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.07471853,30.66178087,25.25545365,22.38761944,19.23008123,17.86276661,12.08449205,9.194309247,6.793039541,6.256493971,5.71105068,4.346018548,3.735579611,3.871945012,3.721342109,3.623297407,4.113640311,3.789563947,3.587011669,3.641133328,3.590845717,3.42832562,3.27483139,3.185487984,2.903073999,3.110287831,3.1022979,
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004844865,0.004378637,
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.392204659,2.467860359,2.978358787,2.505702078,2.943908564,3.2148507,3.333507742,3.137372498,3.35633308,3.040798612,2.862184717,2.379132697,2.551276988,2.439158738,2.245521477,2.095486976,2.114623969,2.133667284,1.920258001,1.748712468,1.839300603,2.185740794,2.239221751,2.226583983,
IBRD only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.673533002,8.322418887,8.071196868,8.412824288,8.22329558,8.46280306,8.405265961,8.188946744,8.186773315,7.990495042,7.878326354,7.604916112,6.948692667,7.161451452,6.864343159,6.54100402,6.610367513,6.67192489,6.696224375,6.591102064,6.594126171,6.449133573,,
IDA & IBRD total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.940857184,8.554443532,8.329098642,8.663788107,8.415971832,8.607868029,8.546628678,8.352698321,8.372797424,8.105147428,8.011824592,7.672241724,7.004670657,7.240523757,6.88352375,6.580916077,6.670821657,6.725145238,6.753725297,6.750380036,6.726337822,6.553893263,,
IDA total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2836769,12.36044535,12.08453209,12.0564515,12.26112736,10.68940292,10.92216614,9.019913508,8.19136013,9.043854657,7.357782392,7.562100198,8.020955628,7.880007655,7.971718979,9.851007774,9.554226614,9.184108666,,
IDA blend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.34900643,12.4656271,12.70511045,14.34260965,12.83819514,11.62240386,11.53976891,7.636489981,7.347316502,8.271430734,7.57878356,7.688152501,7.847024832,7.802378692,8.142447803,9.184331497,10.41335851,10.48391783,,
Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.185353632,7.748692273,8.523856859,9.093321414,8.128694714,5.593688139,4.432297577,4.112527023,2.699516374,3.802433373,4.599590106,4.875839351,3.959025784,3.561512871,3.803446068,2.985179771,3.354403327,3.657325762,3.690922887,3.777643137,4.815055575,4.18061338,5.077109743,4.701791329,4.856155973,4.290621941,
IDA only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.48660367,15.26282201,16.02481205,14.09190584,12.27673198,11.60922226,10.57518498,11.85632665,10.00296668,10.31993974,10.6683007,9.275912444,9.908751434,7.044568421,7.41410569,8.201339156,7.953197527,7.816247111,10.38538852,8.890652425,8.064706058,,
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.77831487,13.56614715,12.40057554,10.857534,10.31232003,10.96859705,10.34573253,10.50326578,10.32728672,10.67789057,10.65950993,11.64055249,11.50305086,10.52395475,9.879551815,9.100119239,10.11743019,10.4231272,9.478411784,8.851183549,8.888783643,10.31473477,9.864230785,9.592769007,9.27261936,9.295981642,9.504791071,8.831198488,9.080148136,9.177145508,8.736807789,
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.463343109,2.582658346,2.739232294,2.751576715,2.594789786,2.584992959,2.537735849,2.485582726,2.539844882,2.532195623,2.383609981,2.213106935,2.253167583,2.165245041,1.909995347,1.780961703,1.713954611,1.622493215,1.515475772,1.415801737,1.376472836,1.274560076,0.881948519,1.174800934,1.223849372,1.241710212,1.230546012,1.184219193,1.205654877,1.182347612,1.260472107,
"Iran, Islamic Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.47850544,12.48761855,9.896932844,5.139502994,7.598895634,8.498503896,10.64925169,11.86799289,12.94323803,12.56841276,14.03699201,14.47869155,10.86260025,12.09905885,15.18302183,14.14528474,14.20854278,14.0230197,12.60657385,15.32192104,15.15560593,13.00989761,19.32365558,15.61127342,14.80313814,15.4338617,15.20681891,16.04843805,15.77568268,
Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.832230161,3.548089135,3.770341834,4.856482125,4.135517275,4.919460476,5.465119521,5.311236778,4.428774825,6.872333398,6.739211064,12.4538427,8.379146526,10.96851994,8.399797606,
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0577437,14.88991831,16.19178057,18.21472128,18.57299745,17.55160518,17.4896524,16.38916337,15.62823221,16.07146347,15.46373073,15.71152304,14.98254682,14.66885953,15.32204375,14.98441369,12.23502924,11.43601049,11.06237629,
Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.021321954,3.82905204,3.289226194,3.17846593,3.003083469,3.010055995,3.029275873,2.833420797,3.076080319,3.278076993,3.403956422,3.553691736,3.735157897,3.534146239,3.646757003,3.617314193,3.592523442,3.404830169,3.202802997,3.102740972,3.221583165,3.046485414,3.020279977,3.009654176,2.828918992,2.753629874,2.529263406,2.408499395,2.731581462,2.798577607,2.768858661,
Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.137016512,2.96819788,5.315167272,3.704620462,2.844455053,2.267032786,1.98748911,2.248087141,1.866951869,1.711616544,1.797361627,1.723091961,1.837680531,1.744100234,1.656684521,1.756226236,1.90467075,2.014852383,2.699706158,2.394301449,2.592130782,2.846919086,3.059333198,3.257266244,3.208053272,3.142526914,3.340448907,3.341508921,4.368830177,
Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.03250478,21.19460501,17.51227496,22.08083832,19.18649271,18.8718663,18.7007874,12.33118027,16.32653061,17.73648649,17.45166088,18.63449692,18.31625183,17.78937381,15.92082616,16.06666667,13.6259417,12.33429395,12.812983,16.04911204,17.65244461,18.50589995,17.92997244,15.15390792,12.63991297,12.48053528,11.81456811,12.80259044,15.59821096,16.23290901,15.01728608,
Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.019653069,3.081249606,3.068641404,3.067417658,2.985262015,2.836239798,2.764298678,2.696417075,2.644164175,2.73328656,2.389846508,2.614180118,2.547278933,2.628349793,2.623441194,2.644840533,2.708568229,2.692572812,2.69156521,2.639443085,2.632027758,2.489860833,2.48734591,2.503420149,2.457050933,2.408109062,2.486559348,2.522907647,2.487820402,2.494391652,2.528718258,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.863493227,4.822863827,4.64779592,4.682655904,4.944713678,5.47106814,4.265761464,4.699728438,4.51384852,4.410457704,4.777775325,5.442495498,4.89972342,4.852966974,4.347765734,3.455214538,4.769964742,
Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.01394104,8.979132062,8.862438014,7.623875338,5.885520939,5.330887148,4.975261756,5.409867293,6.21314023,5.755246938,5.433006579,5.790865828,6.273781279,6.821919391,6.85557066,6.938077229,7.131020807,7.033481434,6.809237806,7.005648529,7.079012882,6.749535842,6.422938937,6.539167028,6.892732691,6.150182147,4.909328897,4.846807415,4.87335748,4.980006925,4.810100284,
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.727403925,5.410253921,5.660715967,4.427172054,5.160245468,6.230905661,5.17792795,5.502882346,6.043032294,5.915349734,5.554330523,5.718119476,4.523770508,4.264779903,4.403942117,4.341571993,3.731659072,4.01138602,4.25289677,4.409983727,4.569748182,4.294628318,4.153783001,4.388952134,
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.67334041,24.18733876,19.85743381,18.18055796,14.68825223,11.72830374,9.002552488,9.191189065,9.352837476,9.143663196,8.053344093,6.349891923,5.189205182,6.437014284,7.142812113,7.272738294,7.131897884,7.482968018,7.66274369,8.603291858,8.593401163,9.021327982,9.169582935,
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.30608069,18.51358364,18.16395551,16.41662533,14.52650797,14.41778555,13.45963045,13.65655564,12.17343857,11.7067782,12.56149564,12.28354713,12.0736497,12.50409288,12.79445973,13.22032458,12.96776957,12.70843411,12.57494627,12.80488476,12.64042266,12.62125187,12.33071192,12.35425204,
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.56201708,57.47809762,34.99622071,20.2681388,22.65570734,24.88146308,23.1181515,18.5152947,16.91391051,16.89730517,19.55870764,17.92918299,17.67312448,17.6671085,16.97129027,15.44461191,11.10047847,11.93622449,7.441424555,9.414347894,8.39527027,8.964707299,8.795145682,8.576375989,8.097311671,9.204345508,10.96437416,10.92213769,11.01413092,
Latin America & Caribbean (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.911960603,4.316192078,4.390544266,4.327168716,4.640715671,4.764893246,4.497197767,3.889875048,4.002187919,3.986898919,3.805572388,3.920675776,3.901885869,4.193522246,4.044536048,3.767310727,3.814925521,3.799917169,3.745180975,3.68941978,3.54126492,3.70224041,3.939708757,
Lao PDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.83361678,3.285068692,3.730362883,2.89797341,3.270591018,2.488120445,2.294578395,1.981257995,1.831218903,1.183323688,0.91681474,1.019530368,0.940040137,0.752081779,,,,,,
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.14428883,14.68074548,22.40360159,26.44849785,14.99042628,21.87238458,13.16649696,10.76626077,11.72774682,13.58413859,12.75486996,14.18420223,13.09741393,13.00989294,13.54789024,14.24897306,12.67942723,13.18711353,11.70064921,12.55632827,14.14676649,14.13489486,13.20633186,14.2802241,16.36963431,15.84956714,17.66503524,15.05780747,15.56103357,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.919266055,6.632231405,3.191056911,1.502586207,1.079281768,1.716706444,1.705241935,1.885085227,1.846593674,1.496188119,1.433037475,1.291361257,1.265004299,1.399087591,1.479522024,
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.68725947,14.21351864,11.52520465,10.2677747,6.296813508,5.240134877,4.835924007,4.899972595,5.023896855,3.587782866,2.809203885,3.091836266,,,,8.197616251,8.672354773,10.81692245,,,,,
St. Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.130361135,4.567934954,4.616448795,4.618552554,4.888995392,4.975900393,4.710500272,4.168921493,4.334405277,4.292226636,4.153476898,4.201597266,4.165633522,4.360073836,4.237782748,3.97896016,4.00023693,3.980402802,3.905333978,3.841217909,3.714012196,3.872081366,4.145529508,
Least developed countries: UN classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1302082,15.84150427,16.68453231,15.24374771,12.51261307,11.64002764,10.78050824,12.59692773,10.98403862,11.45232394,10.69781047,9.691574983,11.18442492,8.696637374,8.579828848,9.081059069,9.862252775,9.710017678,11.45387534,10.15724538,9.355008693,,
Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.61712797,12.04977897,11.01281871,10.92457485,10.5285454,10.09385458,9.685468777,9.765083501,7.033411319,6.721045618,7.194305477,8.571878832,7.259276762,7.777480814,6.887466221,10.1394396,6.05782824,5.881525993,,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.506662392,9.534016233,11.95253038,12.10230201,12.64669368,19.34442759,19.53276884,17.68114326,17.75699179,16.06030361,18.93193141,15.63795928,13.58320914,12.53644525,13.15082636,11.07552818,11.52768006,13.86730588,16.44044141,14.55766975,13.5303583,13.51539932,12.09135882,12.51705337,13.5105716,12.54364987,10.86663839,11.05403683,10.14462189,
Lower middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.45812305,12.12470072,11.06071299,11.08450539,10.85500772,11.12334052,11.16705011,10.34794181,9.742609997,9.371490836,9.16239716,9.561979538,9.142083407,8.660510717,7.893072674,7.50362949,8.464032773,7.799070637,7.493979509,7.438781155,7.738952552,7.989972196,8.177581754,8.468867966,8.348329686,8.122921606,
Low & middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.079758472,8.62860377,8.434700085,8.833437476,8.570959329,8.811998381,8.762164349,8.553492357,8.557163864,8.269778303,8.154410864,7.793958019,7.121894078,7.368787466,6.97936617,6.645094607,6.734574928,6.794157885,6.82163037,6.802712149,6.787718678,6.609393726,,
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.944315545,11.33843212,10.91186736,9.333333333,7.828425821,7.010658915,6.98630137,7.915873016,6.972254005,6.20600657,5.64335536,7.103377687,8.769644334,6.833220224,6.123403623,5.882352941,5.5715856,5.00585343,4.712070328,4.743914807,2.931750357,4.100561511,5.589077355,3.683717077,3.607328547,3.375692824,3.788888076,3.595032,3.763733132,4.211471156,3.821327684,
Late-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.188561689,8.647987561,8.234028257,8.852723749,8.904746308,9.613418383,9.430147746,9.161762019,9.080068037,8.674614358,8.504647104,8.154841797,7.381150601,7.311897282,7.019539591,6.741723034,6.857070934,6.969537515,6.911533316,6.59605839,6.62158265,6.326067981,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.195881944,1.354801534,1.373828009,1.571160717,2.291832467,3.339027623,2.458046719,3.392087641,3.887419312,3.833070971,3.49657246,3.602788833,3.477090479,3.450268274,3.229419539,3.051891872,2.477178622,2.1326565,1.907596609,2.17708236,2.202696746,2.585934586,3.307386939,4.437065637,5.298682284,5.8410277,
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.620071685,1.58101616,1.64932723,1.693845345,1.607494829,1.594362324,1.970950704,1.570478852,1.54494382,1.54373928,1.497669443,1.469272076,1.486909505,1.067743245,0.961514921,1.167491611,1.010812045,0.950860075,0.967082127,1.005811832,1.150487456,1.054680117,1.338055752,1.395761684,
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.587443946,1.910750507,2.434502217,3.03160359,4.501216545,4.885641677,4.766153014,4.667519182,5.063881215,4.707140947,4.46388515,3.248510427,2.53951801,2.685525815,2.445618778,2.515308526,2.496080627,2.774270788,4.014184397,4.611009547,5.190124347,
"Macao SAR, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.50021379,15.80369844,15.11296179,15.81092095,16.29825654,16.00396189,17.61395375,17.78011643,17.03428214,14.54047482,8.978520005,14.52658998,12.49913489,13.39743097,12.26654863,10.51285644,11.0609042,10.65254246,10.41111887,10.81203358,10.91352859,9.75643195,9.832848277,11.55621536,11.18755609,10.52065407,10.54605038,10.59254129,10.47960494,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.203452075,2.094194313,1.964852331,1.598429613,1.548672566,1.138284481,1.364283173,1.365734064,1.24284016,1.037022422,1.078248426,1.197671195,1.208535998,1.466431772,1.010776256,0.770982765,0.838230265,0.814068088,0.866964078,0.868033743,0.932863103,1.213146348,1.0318899,0.951094659,
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.026220879,6.155408192,7.232834774,7.908867989,3.841796065,5.452320437,4.690007678,4.882508067,6.964000832,8.528125279,6.767826566,6.801936269,6.645312922,7.811289455,8.671644711,6.870275729,4.956038285,5.023259269,4.563053097,5.975086295,6.128711771,5.901086199,4.643246049,5.175550081,5.147431648,4.55483356,4.431719709,3.994648539,3.701233875,3.387827884,3.539677523,
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.82669846,24.40298019,22.29699408,21.89242134,20.48211218,19.61482483,21.4244314,25.520338,23.56969946,20.3078727,20.15796783,18.16915945,18.344768,17.80351582,17.77379868,17.69832603,16.95568481,15.33787727,15.51363461,15.62993673,14.77976657,15.83809236,16.66969159,17.31362943,20.21584282,16.66384473,18.5975732,,
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.883992874,2.157900383,2.4589936,2.406539575,2.755472029,2.389795772,2.295608852,2.205580381,2.284826057,2.287823182,2.309965595,2.275159937,2.171325169,1.971253723,1.86634252,1.865602148,1.85450999,1.925323897,1.604647837,1.940916163,2.014484761,1.977873287,2.059397554,2.213970071,2.355937717,2.40194101,2.041552846,1.939483696,2.08269038,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.022861209,8.582243206,8.37481341,8.773327954,8.520332792,8.771361318,8.732467247,8.519626508,8.528039748,8.245638221,8.13751164,7.772612098,7.12269092,7.374563867,6.977613607,6.626206179,6.729198353,6.783434241,6.820875883,6.755164336,6.795979682,6.617049673,,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.463482797,6.394743883,5.165702695,5.77937409,16.32785077,6.927033759,6.504771061,6.97635576,6.245656924,5.839000351,6.200786227,5.160700772,5.029966369,4.251408555,3.962196524,3.684403812,3.692614519,3.446260495,3.083039065,3.057780661,3.127493875,3.057353492,
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.625128107,7.060949515,6.363547234,6.819100511,6.535268881,6.398599044,6.304140891,6.305500924,7.727228823,6.21248144,6.784247854,6.035626077,7.703293462,5.880714352,7.595185441,11.27179816,11.61866926,13.17071143,14.28971992,
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.463631222,1.500263852,1.462283384,1.384441367,1.581769567,1.946846225,1.547561404,1.50975095,1.463911213,1.654998055,1.636273063,1.426285917,1.26890921,1.26323667,1.218798283,1.222964127,1.430131725,1.420267924,1.281379611,
Myanmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.852522131,9.134621279,8.972501314,10.44253653,9.997480067,8.990853516,12.75502272,12.7346884,10.24545795,,,,,,,19.64243489,16.72461658,14.40532511,17.10292967,17.84569126,16.8647874,15.20207553,
Middle East & North Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.26510049,12.6355218,10.44318719,11.42941029,11.47160499,12.53191231,12.81746861,13.57457046,12.68171259,12.14785351,12.77305092,10.97449219,11.37852676,10.81951466,10.53541972,10.25863338,9.791064212,8.728611477,10.36078502,10.48766038,9.73807682,10.88314079,10.3825823,10.40409157,11.73702137,11.42437475,12.53933808,8.939771075,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.056277056,5.384615385,3.977947413,3.663303909,3.591411841,3.888888889,3.863328823,3.624484182,3.168851395,3.329627207,3.024705189,2.969930814,2.886059113,3.239187956,
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4509042,12.12899543,8.821338102,8.224506807,6.978663209,4.998071639,5.89254766,5.510056849,5.609972021,5.133705084,4.895570897,5.051624442,6.181474033,5.183264248,5.099358561,4.530875205,4.371042227,4.697114951,4.382512418,3.783505744,3.154611091,2.315719648,2.416422944,2.207306726,2.375702691,2.050727116,2.200712032,2.575246065,2.131530924,2.389668745,2.508965812,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.12956811,12.47881356,11.39130435,10.75156576,10.1146325,9.969657564,10.73694485,5.827865689,6.009153994,5.210011817,5.938483403,5.76079151,5.42925227,4.313822343,4.830162784,4.879178966,5.504788821,4.132838141,2.999033896,3.034030831,3.042780429,2.675713083,3.265379321,2.81357892,2.954935124,2.886693105,2.409301791,2.295041941,3.180496013,3.239111022,3.184260259,
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.46782421,10.64661654,11.00077005,,11.95414647,13.21420112,,,9.817051047,9.928745117,9.15208389,8.401808884,10.29730748,,11.19190169,
Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.448583254,1.702590674,1.674512758,1.705064993,1.446429785,1.457333416,1.379933626,1.111410263,0.990335806,0.968688845,0.853125,0.821010329,0.796608747,0.754260023,0.696467863,0.688597714,0.685060135,0.654172878,0.677953141,0.658230912,0.610134712,0.631770768,0.624976596,0.782334593,0.655648817,0.717373355,0.744922642,0.731644444,0.631994997,
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.181625286,1.892227979,2.622201881,4.271844202,3.107866771,2.597564007,2.875270351,3.358480718,2.611198475,2.756708527,2.887170892,3.848025601,3.142153374,2.29670357,2.288625483,2.51736147,3.114256772,
Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.802364042,10.72332192,9.720272168,10.72550421,11.23402709,11.17909194,9.843881311,9.05156481,6.377010785,7.829959614,5.855511779,6.782679301,7.506399506,8.553217416,8.027416531,8.458174374,7.494448441,7.565083887,6.778747611,6.058714117,5.601349919,5.732662081,4.958118465,5.397014551,5.527346633,6.086657497,6.099022746,5.101833957,4.261886859,
